week_end	pruid	prename	prfname	numtotal_atleast1dose	numtotal_partially	numtotal_fully	numtotal_onlyfully	numtotal_additional	numtotal_1additional	numtotal_2nd_additional	numtotal_recent_fullyoradditional	proptotal_atleast1dose	proptotal_partially	proptotal_fully	proptotal_onlyfully	proptotal_additional	proptotal_1additional	proptotal_2nd_additional	proptotal_recent_fullyoradditional	num18plus_atleast1dose	num18plus_partially	num18plus_fully	num18plus_onlyfully	num18plus_additional	num18plus_1additional	num18plus_2nd_additional	num18plus_recent_fullyoradditional	prop18plus_atleast1dose	prop18plus_partially	prop18plus_fully	prop18plus_onlyfully	prop18plus_additional	prop18plus_1additional	prop18plus_2nd_additional	prop18plus_recent_fullyoradditional	num5plus_atleast1dose	num5plus_partially	num5plus_fully	num5plus_onlyfully	num5plus_additional	num5plus_1additional	num5plus_2nd_additional	num5plus_recent_fullyoradditional	prop5plus_atleast1dose	prop5plus_partially	prop5plus_fully	prop5plus_onlyfully	prop5plus_additional	prop5plus_1additional	prop5plus_2nd_additional	prop5plus_recent_fullyoradditional	num12plus_atleast1dose	num12plus_partially	num12plus_fully	num12plus_onlyfully	num12plus_additional	num12plus_1additional	num12plus_2nd_additional	num12plus_recent_fullyoradditional	prop12plus_atleast1dose	prop12plus_partially	prop12plus_fully	prop12plus_onlyfully	prop12plus_additional	prop12plus_1additional	prop12plus_2nd_additional	prop12plus_recent_fullyoradditional
2022-04-03	61	Northwest Territories	Territoires du Nord-Ouest	35058	1551	33507	15635	17872	17872			80.4	3.6	76.8	35.8	41	41			29455	588	28867	11702	17165	17165			87.9	1.8	86.1	34.9	51.2	51.2			34882	1492	33390	15576	17814	17814			85.1	3.6	81.5	38	43.5	43.5			32382	736	31646	13832	17814	17814			87.6	2	85.6	37.4	48.2	48.2		
2022-04-03	62	Nunavut	Nunavut	33001	3394	29607	14506	15101	15101			81.4	8.4	73.1	35.8	37.3	37.3			24809	1339	23470	9691	13779	13779			95.6	5.2	90.4	37.3	53.1	53.1			32851	3377	29474	14440	15034	15034			90.2	9.3	80.9	39.7	41.3	41.3			28706	1755	26951	11936	15015	15015			93.9	5.7	88.2	39.1	49.1	49.1		
2022-04-10	1	Canada	Canada	32428572	1268845	31159727	12988936	18170791	18170791			83.3	3.3	80	33.4	46.7	46.7			28618283	711490	27906793	10121437	17785356	17785356			90.5	2.3	88.3	32	56.3	56.3			32421829	1266476	31155353	12985555	18169798	18169798			87.5	3.4	84.1	35.1	49	49			30789355	803461	29985894	11816771	18169123	18169123			90.2	2.4	87.8	34.6	53.2	53.2		
2022-04-10	10	Newfoundland and Labrador	Terre-Neuve-et-Labrador	498753	20485	478268	186880	291388	291388			94.8	3.9	90.9	35.5	55.4	55.4			438395	12608	425787	135319	290468	290468			>=99	2.9	96.4	30.6	65.8	65.8			498740	20475	478265	186877	291388	291388			98.5	4	94.4	36.9	57.5	57.5			469932	13722	456210	164831	291379	291379			>=99	2.9	96.3	34.8	61.5	61.5		
2022-04-10	11	Prince Edward Island	Île-du-Prince-Édouard	149951	6406	143545	62880	80665	80665			87.9	3.8	84.1	36.8	47.3	47.3			131618	3967	127651	48398	79253	79253			94	2.8	91.1	34.6	56.6	56.6			149631	6357	143274	62674	80600	80600			91.6	3.9	87.7	38.4	49.3	49.3			141482	4352	137130	56530	80600	80600			93.5	2.9	90.6	37.3	53.2	53.2		
2022-04-10	12	Nova Scotia	Nouvelle-Écosse	899281	47590	851691	335990	515701	515701			88.2	4.7	83.5	32.9	50.6	50.6			800125	28643	771482	260048	511434	511434			94	3.4	90.7	30.6	60.1	60.1			899281	47590	851691	335990	515701	515701			91.9	4.9	87.1	34.3	52.7	52.7			854065	31521	822544	306853	515691	515691			93.8	3.5	90.3	33.7	56.6	56.6		
2022-04-10	13	New Brunswick	Nouveau-Brunswick	698760	39125	659635	271492	388143	388143			86	4.8	81.2	33.4	47.8	47.8			622529	26423	596106	216207	379899	379899			92.5	3.9	88.5	32.1	56.4	56.4			698310	39025	659285	271356	387929	387929			89.7	5	84.7	34.9	49.8	49.8			666204	28757	637447	249518	387929	387929			92.1	4	88.1	34.5	53.6	53.6		
2022-04-10	24	Quebec	Québec	7379389	231599	7147790	2808983	4338807	4338807			84.9	2.7	82.2	32.3	49.9	49.9			6485769	116830	6368939	2093771	4275168	4275168			91.6	1.7	90	29.6	60.4	60.4			7378675	231322	7147353	2808747	4338606	4338606			89.2	2.8	86.4	33.9	52.4	52.4			6973264	135505	6837759	2499553	4338206	4338206			91.5	1.8	89.7	32.8	56.9	56.9		
2022-04-10	35	Ontario	Ontario	12526296	461402	12064894	4855121	7209773	7209773			82.9	3.1	79.9	32.1	47.7	47.7			11095047	251969	10843078	3796864	7046214	7046214			90	2	87.9	30.8	57.1	57.1			12522747	460008	12062739	4853068	7209671	7209671			87	3.2	83.8	33.7	50.1	50.1			11928153	285127	11643026	4433490	7209536	7209536			89.6	2.1	87.5	33.3	54.2	54.2		
2022-04-10	46	Manitoba	Manitoba	1154076	46083	1107993	514455	593538	593538			81.9	3.3	78.6	36.5	42.1	42.1			992784	20260	972524	382027	590497	590497			90.5	1.8	88.6	34.8	53.8	53.8			1154015	46033	1107982	514446	593536	593536			86.9	3.5	83.4	38.7	44.7	44.7			1079405	24173	1055232	461710	593522	593522			89.9	2	87.9	38.5	49.4	49.4		
2022-04-10	47	Saskatchewan	Saskatchewan	954234	50880	903354	415293	488061	488061			79.9	4.3	75.6	34.8	40.8	40.8			814656	28816	785840	310117	475723	475723			88.6	3.1	85.5	33.7	51.7	51.7			953701	50757	902944	415129	487815	487815			84.9	4.5	80.4	37	43.4	43.4			890743	33116	857627	369817	487810	487810			88.1	3.3	84.8	36.6	48.2	48.2		
2022-04-10	48	Alberta	Alberta	3552983	177213	3375770	1747751	1628019	1628019			78.2	3.9	74.3	38.5	35.8	35.8			3101883	107539	2994344	1391690	1602654	1602654			87.3	3	84.3	39.2	45.1	45.1			3552301	176948	3375353	1747339	1628014	1628014			82.9	4.1	78.8	40.8	38	38			3371071	120137	3250934	1622988	1627946	1627946			86.7	3.1	83.6	41.7	41.9	41.9		
2022-04-10	59	British Columbia	Colombie-Britannique	4510170	181910	4328260	1744752	2583508	2583508			84.8	3.4	81.4	32.8	48.6	48.6			4049016	111827	3937189	1453565	2483624	2483624			91.4	2.5	88.9	32.8	56.1	56.1			4510170	181910	4328260	1744752	2583508	2583508			88.5	3.6	84.9	34.2	50.7	50.7			4319501	123786	4195715	1612221	2583494	2583494			91.1	2.6	88.4	34	54.5	54.5		
2022-04-10	60	Yukon	Yukon	36558	1454	35104	15113	19991	19991			83.2	3.3	79.8	34.4	45.5	45.5			32189	738	31451	12128	19323	19323			90.4	2.1	88.3	34	54.2	54.2			36464	1429	35035	15075	19960	19960			87.4	3.4	84	36.1	47.8	47.8			34438	837	33601	13641	19960	19960			89.9	2.2	87.7	35.6	52.1	52.1		
2022-04-10	61	Northwest Territories	Territoires du Nord-Ouest	35065	1523	33542	15599	17943	17943			80.4	3.5	76.9	35.8	41.1	41.1			29455	578	28877	11657	17220	17220			87.9	1.7	86.2	34.8	51.4	51.4			34892	1465	33427	15540	17887	17887			85.2	3.6	81.6	37.9	43.7	43.7			32386	726	31660	13773	17887	17887			87.6	2	85.6	37.2	48.4	48.4		
2022-04-10	62	Nunavut	Nunavut	33056	3175	29881	14627	15254	15254			81.6	7.8	73.7	36.1	37.6	37.6			24817	1292	23525	9646	13879	13879			95.6	5	90.7	37.2	53.5	53.5			32902	3157	29745	14562	15183	15183			90.4	8.7	81.7	40	41.7	41.7			28711	1702	27009	11846	15163	15163			93.9	5.6	88.4	38.8	49.6	49.6		
2022-04-24	1	Canada	Canada	32446926	1246091	31200835	12856038	18344797	18344797			83.4	3.2	80.1	33	47.1	47.1			28638574	710264	27928310	9992878	17935432	17935432			90.6	2.2	88.3	31.6	56.7	56.7			32440067	1243717	31196350	12852611	18343739	18343739			87.6	3.4	84.2	34.7	49.5	49.5			30809119	802507	30006612	11663681	18342931	18342931			90.2	2.4	87.9	34.2	53.7	53.7		
2022-04-24	10	Newfoundland and Labrador	Terre-Neuve-et-Labrador	498904	20139	478765	186373	292392	292392			94.9	3.8	91	35.4	55.6	55.6			438491	12539	425952	134519	291433	291433			>=99	2.8	96.5	30.5	66	66			498893	20131	478762	186370	292392	292392			98.5	4	94.5	36.8	57.7	57.7			470027	13622	456405	164024	292381	292381			>=99	2.9	96.4	34.6	61.7	61.7		
2022-04-24	11	Prince Edward Island	Île-du-Prince-Édouard	150050	6269	143781	62409	81372	81372			87.9	3.7	84.2	36.6	47.7	47.7			131747	3958	127789	47905	79884	79884			94.1	2.8	91.2	34.2	57	57			149722	6210	143512	62207	81305	81305			91.7	3.8	87.9	38.1	49.8	49.8			141590	4337	137253	55948	81305	81305			93.5	2.9	90.7	37	53.7	53.7		
2022-04-24	12	Nova Scotia	Nouvelle-Écosse	899803	46760	853043	333069	519974	519974			88.2	4.6	83.7	32.7	51	51			800845	28487	772358	256928	515430	515430			94.1	3.3	90.8	30.2	60.6	60.6			899803	46760	853043	333069	519974	519974			92	4.8	87.2	34.1	53.2	53.2			854789	31362	823427	303469	519958	519958			93.8	3.4	90.4	33.3	57.1	57.1		
2022-04-24	13	New Brunswick	Nouveau-Brunswick	699120	38849	660271	269972	390299	390299			86.1	4.8	81.3	33.2	48.1	48.1			623027	26411	596616	214735	381881	381881			92.5	3.9	88.6	31.9	56.7	56.7			698637	38716	659921	269834	390087	390087			89.7	5	84.8	34.7	50.1	50.1			666652	28760	637892	247811	390081	390081			92.2	4	88.2	34.3	53.9	53.9		
2022-04-24	24	Quebec	Québec	7383022	228273	7154749	2769961	4384788	4384788			84.9	2.6	82.3	31.9	50.4	50.4			6490921	116333	6374588	2061808	4312780	4312780			91.7	1.6	90.1	29.1	60.9	60.9			7382254	228004	7154250	2769708	4384542	4384542			89.2	2.8	86.5	33.5	53	53			6978594	135216	6843378	2459324	4384054	4384054			91.5	1.8	89.8	32.3	57.5	57.5		
2022-04-24	35	Ontario	Ontario	12537186	454040	12083146	4818722	7264424	7264424			83	3	80	31.9	48.1	48.1			11107316	252529	10854787	3760945	7093842	7093842			90.1	2	88	30.5	57.5	57.5			12533744	452730	12081014	4816699	7264315	7264315			87.1	3.1	83.9	33.5	50.5	50.5			11939604	285883	11653721	4389564	7264157	7264157			89.7	2.1	87.6	33	54.6	54.6		
2022-04-24	46	Manitoba	Manitoba	1147979	44139	1103840	507612	596228	596228			81.5	3.1	78.3	36	42.3	42.3			986870	19246	967624	376065	591559	591559			90	1.8	88.2	34.3	53.9	53.9			1147917	44089	1103828	507602	596226	596226			86.5	3.3	83.1	38.2	44.9	44.9			1073499	23208	1050291	454082	596209	596209			89.4	1.9	87.5	37.8	49.7	49.7		
2022-04-24	47	Saskatchewan	Saskatchewan	954867	50475	904392	412973	491419	491419			79.9	4.2	75.7	34.6	41.1	41.1			815026	28822	786204	307807	478397	478397			88.6	3.1	85.5	33.5	52	52			954277	50313	903964	412798	491166	491166			85	4.5	80.5	36.8	43.7	43.7			891167	33110	858057	366897	491160	491160			88.1	3.3	84.8	36.3	48.6	48.6		
2022-04-24	48	Alberta	Alberta	3556699	174142	3382557	1737470	1645087	1645087			78.3	3.8	74.5	38.2	36.2	36.2			3104367	107889	2996478	1380574	1615904	1615904			87.4	3	84.3	38.9	45.5	45.5			3555961	173868	3382093	1737012	1645081	1645081			83	4.1	78.9	40.5	38.4	38.4			3374011	120421	3253590	1608582	1645008	1645008			86.8	3.1	83.7	41.4	42.3	42.3		
2022-04-24	59	British Columbia	Colombie-Britannique	4514531	177036	4337495	1712179	2625316	2625316			84.9	3.3	81.5	32.2	49.4	49.4			4053477	111494	3941983	1418339	2523644	2523644			91.5	2.5	89	32	57	57			4514531	177036	4337495	1712179	2625316	2625316			88.6	3.5	85.1	33.6	51.5	51.5			4323624	123389	4200235	1574934	2625301	2625301			91.1	2.6	88.5	33.2	55.3	55.3		
2022-04-24	60	Yukon	Yukon	36571	1395	35176	15047	20129	20129			83.2	3.2	80	34.2	45.8	45.8			32192	726	31466	12021	19445	19445			90.4	2	88.3	33.7	54.6	54.6			36468	1366	35102	15005	20097	20097			87.4	3.3	84.1	36	48.2	48.2			34437	823	33614	13517	20097	20097			89.9	2.1	87.7	35.3	52.5	52.5		
2022-04-24	61	Northwest Territories	Territoires du Nord-Ouest	35085	1505	33580	15556	18024	18024			80.4	3.5	77	35.7	41.3	41.3			29460	572	28888	11601	17287	17287			87.9	1.7	86.2	34.6	51.6	51.6			34907	1444	33463	15497	17966	17966			85.2	3.5	81.7	37.8	43.9	43.9			32392	720	31672	13706	17966	17966			87.6	1.9	85.6	37.1	48.6	48.6		
2022-04-24	62	Nunavut	Nunavut	33109	3069	30040	14695	15345	15345			81.7	7.6	74.1	36.3	37.9	37.9			24835	1258	23577	9631	13946	13946			95.7	4.8	90.9	37.1	53.7	53.7			32953	3050	29903	14631	15272	15272			90.5	8.4	82.1	40.2	41.9	41.9			28733	1656	27077	11823	15254	15254			94	5.4	88.6	38.7	49.9	49.9		
2022-05-08	1	Canada	Canada	32457424	1229085	31228339	12741344	18486995	16743608	1743387		83.4	3.2	80.2	32.7	47.5	43	6.2		28660776	710136	27950640	9888468	18062172	16319940	1742232		90.7	2.2	88.4	31.3	57.1	51.6	7.6		32449754	1226727	31223027	12737968	18485059	16742566	1742493		87.6	3.3	84.3	34.4	49.9	45.2	6.5		30826833	802483	30024350	11540240	18484110	16741618	1742492		90.3	2.4	87.9	33.8	54.1	49	7.1	
2022-05-08	10	Newfoundland and Labrador	Terre-Neuve-et-Labrador	499164	19809	479355	184933	294422	289978	4444		94.9	3.8	91.1	35.2	56	55.1	0.8		438711	12472	426239	133570	292669	288239	4430		>=99	2.8	96.5	30.3	66.3	65.3	1		499152	19800	479352	184930	294422	289978	4444		98.6	3.9	94.6	36.5	58.1	57.3	0.9		470224	13543	456681	162269	294412	289968	4444		>=99	2.9	96.4	34.3	62.2	61.2	0.9	
2022-05-08	11	Prince Edward Island	Île-du-Prince-Édouard	150125	6132	143993	62115	81878	78064	3814		88	3.6	84.4	36.4	48	45.7	2.2		131783	3938	127845	47558	80287	76544	3743		94.1	2.8	91.3	34	57.3	54.6	2.7		149714	6054	143660	61918	81742	77999	3743		91.7	3.7	88	37.9	50	47.8	2.3		141611	4314	137297	55555	81742	77999	3743		93.6	2.9	90.7	36.7	54	51.5	2.5	
2022-05-08	12	Nova Scotia	Nouvelle-Écosse	900298	46043	854255	329593	524662	524662			88.3	4.5	83.8	32.3	51.5	51.5			801528	28292	773236	253987	519249	519249			94.2	3.3	90.9	29.8	61	61			900298	46043	854255	329593	524662	524662			92	4.7	87.3	33.7	53.6	53.6			855482	31182	824300	299655	524645	524645			93.9	3.4	90.5	32.9	57.6	57.6		
2022-05-08	13	New Brunswick	Nouveau-Brunswick	699441	38722	660719	268681	392038	380763	11275		86.1	4.8	81.4	33.1	48.3	46.9	1.4		623309	26411	596898	213588	383310	372262	11048		92.6	3.9	88.7	31.7	56.9	55.3	1.6		698709	38579	660130	268549	391581	380533	11048		89.7	5	84.8	34.5	50.3	48.9	1.4		666882	28808	638074	246499	391575	380527	11048		92.2	4	88.2	34.1	54.1	52.6	1.5	
2022-05-08	24	Quebec	Québec	7378083	225099	7152984	2736725	4416259	3547831	868428		84.8	2.6	82.3	31.5	50.8	40.8	10		6487365	115636	6371729	2032345	4339384	3471297	868087		91.6	1.6	90	28.7	61.3	49	12.3		7377093	224828	7152265	2736494	4415771	3547579	868192		89.2	2.7	86.4	33.1	53.4	42.9	10.5		6975316	134740	6840576	2425401	4415175	3546983	868192		91.5	1.8	89.7	31.8	57.9	46.5	11.4	
2022-05-08	35	Ontario	Ontario	12546587	449201	12097386	4791865	7305521	6543970	761551		83	3	80.1	31.7	48.4	43.3	5		11118592	253155	10865437	3733956	7131481	6370059	761422		90.1	2.1	88.1	30.3	57.8	51.6	6.2		12543245	447940	12095305	4789896	7305409	6543859	761550		87.1	3.1	84	33.3	50.8	45.5	5.3		11950372	286881	11663491	4358263	7305228	6543679	761549		89.8	2.2	87.6	32.7	54.9	49.2	5.7	
2022-05-08	46	Manitoba	Manitoba	1148288	43463	1104825	504921	599904	593235	6669		81.5	3.1	78.4	35.8	42.6	42.1	0.5		987435	19259	968176	374100	594076	587416	6660		90	1.8	88.3	34.1	54.2	53.5	0.6		1148227	43413	1104814	504912	599902	593233	6669		86.5	3.3	83.2	38	45.2	44.7	0.5		1074018	23235	1050783	450899	599884	593215	6669		89.4	1.9	87.5	37.6	50	49.4	0.6	
2022-05-08	47	Saskatchewan	Saskatchewan	955433	50105	905328	410478	494850	408598	86252		80	4.2	75.8	34.4	41.4	34.2	7.2		821516	29164	792352	310760	481592	395644	85948		89.3	3.2	86.2	33.8	52.4	43	9.3		954542	49943	904599	410295	494304	408351	85953		85	4.4	80.6	36.5	44	36.4	7.7		895744	33874	861870	367572	494298	408345	85953		88.6	3.3	85.2	36.3	48.9	40.4	8.5	
2022-05-08	48	Alberta	Alberta	3560833	172293	3388540	1725191	1663349	1663349			78.4	3.8	74.6	38	36.6	36.6			3107253	108026	2999227	1367800	1631427	1631427			87.4	3	84.4	38.5	45.9	45.9			3560058	172010	3388048	1724706	1663342	1663342			83.1	4	79.1	40.2	38.8	38.8			3377343	120562	3256781	1593515	1663266	1663266			86.9	3.1	83.8	41	42.8	42.8		
2022-05-08	59	British Columbia	Colombie-Britannique	4514324	172378	4341946	1681697	2660249	2660249			84.9	3.2	81.6	31.6	50	50			4056743	111258	3945485	1387750	2557735	2557735			91.6	2.5	89	31.3	57.7	57.7			4514324	172378	4341946	1681697	2660249	2660249			88.6	3.4	85.2	33	52.2	52.2			4324194	122166	4202028	1541795	2660233	2660233			91.2	2.6	88.6	32.5	56.1	56.1		
2022-05-08	60	Yukon	Yukon	36612	1358	35254	14944	20310	20310	0		83.3	3.1	80.2	34	46.2	46.2	0		32235	720	31515	11908	19607	19607	0		90.5	2	88.5	33.4	55	55	0		36519	1335	35184	14903	20281	20281	0		87.5	3.2	84.3	35.7	48.6	48.6	0		34492	821	33671	13390	20281	20281	0		90	2.1	87.9	34.9	52.9	52.9	0	
2022-05-08	61	Northwest Territories	Territoires du Nord-Ouest	35102	1481	33621	15519	18102	17540	562		80.5	3.4	77.1	35.6	41.5	40.2	1.3		29478	569	28909	11559	17350	16808	542		87.9	1.7	86.2	34.5	51.8	50.1	1.6		34902	1421	33481	15450	18031	17489	542		85.2	3.5	81.7	37.7	44	42.7	1.3		32419	728	31691	13660	18031	17489	542		87.7	2	85.7	36.9	48.8	47.3	1.5	
2022-05-08	62	Nunavut	Nunavut	33134	3001	30133	14682	15451	15059	392		81.8	7.4	74.4	36.2	38.1	37.2	1		24828	1236	23592	9587	14005	13653	352		95.7	4.8	90.9	36.9	54	52.6	1.4		32971	2983	29988	14625	15363	15011	352		90.6	8.2	82.4	40.2	42.2	41.2	1		28736	1629	27107	11767	15340	14988	352		94	5.3	88.7	38.5	50.2	49	1.2	
2022-05-22	1	Canada	Canada	32479011	1222846	31256165	12667705	18588460	16230413	2358047		83.4	3.1	80.3	32.5	47.8	41.7	6.9		28687087	714300	27972787	9818756	18154031	15797088	2356943		90.7	2.3	88.5	31.1	57.4	50	8.4		32471381	1220508	31250873	12664245	18586628	16229366	2357262		87.6	3.3	84.4	34.2	50.2	43.8	7.2		30852649	807626	30045023	11459570	18585453	16228192	2357261		90.4	2.4	88	33.6	54.4	47.5	7.8	
2022-05-22	10	Newfoundland and Labrador	Terre-Neuve-et-Labrador	499354	19646	479708	183522	296186	284267	11919		94.9	3.7	91.2	34.9	56.3	54	2.3		438862	12440	426422	132756	293666	281764	11902		>=99	2.8	96.6	30.1	66.5	63.8	2.7		499342	19637	479705	183519	296186	284267	11919		98.6	3.9	94.7	36.2	58.5	56.1	2.4		470368	13503	456865	160690	296175	284256	11919		>=99	2.9	96.5	33.9	62.5	60	2.5	
2022-05-22	11	Prince Edward Island	Île-du-Prince-Édouard	150214	6052	144162	61827	82335	74753	7582		88	3.5	84.5	36.2	48.2	43.8	4.4		131948	3948	128000	47267	80733	73207	7526		94.2	2.8	91.4	33.7	57.6	52.3	5.4		149820	5979	143841	61622	82219	74693	7526		91.7	3.7	88.1	37.7	50.3	45.7	4.6		141756	4326	137430	55211	82219	74693	7526		93.7	2.9	90.8	36.5	54.3	49.3	5	
2022-05-22	12	Nova Scotia	Nouvelle-Écosse	900733	45425	855308	327250	528058	471129	56929		88.3	4.5	83.9	32.1	51.8	46.2	5.6		802191	28097	774094	252013	522081	465159	56922		94.3	3.3	91	29.6	61.3	54.7	6.7		900733	45425	855308	327250	528058	471129	56929		92.1	4.6	87.4	33.5	54	48.2	5.8		856125	31018	825107	297096	528011	471082	56929		94	3.4	90.6	32.6	58	51.7	6.2	
2022-05-22	13	New Brunswick	Nouveau-Brunswick	699684	38515	661169	267596	393573	365038	28535		86.2	4.7	81.4	33	48.5	45	3.5		623813	26331	597482	212632	384850	356443	28407		92.7	3.9	88.7	31.6	57.2	52.9	4.2		699042	38371	660671	267454	393217	364810	28407		89.8	4.9	84.9	34.4	50.5	46.9	3.6		667418	28778	638640	245429	393211	364804	28407		92.3	4	88.3	33.9	54.4	50.4	3.9	
2022-05-22	24	Quebec	Québec	7381425	228146	7153279	2713845	4439434	3416527	1022907		84.9	2.6	82.3	31.2	51.1	39.3	11.8		6492364	120808	6371556	2012226	4359330	3336775	1022555		91.7	1.7	90	28.4	61.6	47.1	14.4		7380359	227846	7152513	2713569	4438944	3416262	1022682		89.2	2.8	86.4	32.8	53.6	41.3	12.4		6980290	140101	6840189	2402013	4438176	3415494	1022682		91.5	1.8	89.7	31.5	58.2	44.8	13.4	
2022-05-22	35	Ontario	Ontario	12555600	445091	12110509	4776267	7334242	6337934	996308		83.1	2.9	80.2	31.6	48.5	41.9	6.6		11130278	252724	10877554	3719441	7158113	6161943	996170		90.2	2	88.2	30.2	58	50	8.1		12552355	443897	12108458	4774329	7334129	6337822	996307		87.2	3.1	84.1	33.2	50.9	44	6.9		11961411	286953	11674458	4340526	7333932	6337626	996306		89.9	2.2	87.7	32.6	55.1	47.6	7.5	
2022-05-22	46	Manitoba	Manitoba	1148563	42971	1105592	502928	602664	586634	16030		81.5	3	78.5	35.7	42.8	41.6	1.1		987988	19222	968766	372533	596233	580214	16019		90.1	1.8	88.3	34	54.3	52.9	1.5		1148505	42923	1105582	502920	602662	586632	16030		86.5	3.2	83.3	37.9	45.4	44.2	1.2		1074567	23244	1051323	448682	602641	586611	16030		89.5	1.9	87.6	37.4	50.2	48.9	1.3	
2022-05-22	47	Saskatchewan	Saskatchewan	956027	49844	906183	408771	497412	387215	110197		80	4.2	75.8	34.2	41.6	32.4	9.2		822351	29152	793199	309286	483913	374000	109913		89.4	3.2	86.3	33.6	52.6	40.7	12		955139	49675	905464	408567	496897	386971	109926		85.1	4.4	80.6	36.4	44.3	34.5	9.8		896544	33887	862657	365766	496891	386965	109926		88.6	3.4	85.3	36.2	49.1	38.3	10.9	
2022-05-22	48	Alberta	Alberta	3564293	171123	3393170	1719558	1673612	1673612			78.5	3.8	74.7	37.8	36.8	36.8			3109560	108022	3001538	1361247	1640291	1640291			87.5	3	84.5	38.3	46.2	46.2			3563474	170819	3392655	1719050	1673605	1673605			83.2	4	79.2	40.1	39.1	39.1			3380076	120635	3259441	1585915	1673526	1673526			86.9	3.1	83.8	40.8	43	43		
2022-05-22	59	British Columbia	Colombie-Britannique	4518189	170323	4347866	1661023	2686843	2582590	104253		84.9	3.2	81.7	31.2	50.5	48.6	2		4061188	111059	3950129	1366442	2583687	2479441	104246		91.7	2.5	89.2	30.8	58.3	56	2.4		4518189	170323	4347866	1661023	2686843	2582590	104253		88.7	3.3	85.3	32.6	52.7	50.7	2		4328432	122048	4206384	1519558	2686826	2582573	104253		91.2	2.6	88.7	32	56.6	54.4	2.2	
2022-05-22	60	Yukon	Yukon	36640	1332	35308	14901	20407	18607	1800		83.3	3	80.3	33.9	46.4	42.3	4.1		32242	726	31516	11850	19666	17893	1773		90.5	2	88.5	33.3	55.2	50.2	5		36521	1315	35206	14857	20349	18576	1773		87.5	3.2	84.4	35.6	48.8	44.5	4.2		34500	820	33680	13331	20349	18576	1773		90	2.1	87.9	34.8	53.1	48.5	4.6	
2022-05-22	61	Northwest Territories	Territoires du Nord-Ouest	35127	1465	33662	15495	18167	17141	1026		80.5	3.4	77.2	35.5	41.7	39.3	2.4		29481	559	28922	11513	17409	16407	1002		88	1.7	86.3	34.3	51.9	48.9	3		34920	1403	33517	15423	18094	17092	1002		85.2	3.4	81.8	37.6	44.2	41.7	2.4		32423	718	31705	13611	18094	17092	1002		87.7	1.9	85.7	36.8	48.9	46.2	2.7	
2022-05-22	62	Nunavut	Nunavut	33162	2913	30249	14722	15527	14966	561		81.8	7.2	74.6	36.3	38.3	36.9	1.4		24821	1212	23609	9550	14059	13551	508		95.6	4.7	91	36.8	54.2	52.2	2		32982	2895	30087	14662	15425	14917	508		90.6	8	82.6	40.3	42.4	41	1.4		28739	1595	27144	11742	15402	14894	508		94	5.2	88.8	38.4	50.4	48.7	1.7	
2022-06-19	1	Canada	Canada	32510323	1199399	31310924	12585634	18725290	15675349	3049941		83.5	3.1	80.4	32.3	48.1	40.3	8.9		28728965	709372	28019593	9743224	18276369	15227843	3048526		90.9	2.2	88.6	30.8	57.8	48.2	10.9		32502712	1197177	31305535	12582285	18723250	15674301	3048949		87.7	3.2	84.5	34	50.5	42.3	9.3		30893210	802821	30090389	11368605	18721784	15672836	3048948		90.5	2.4	88.1	33.3	54.8	45.9	10.1	
2022-06-19	10	Newfoundland and Labrador	Terre-Neuve-et-Labrador	499706	19393	480313	182038	298275	268211	30064		95	3.7	91.3	34.6	56.7	51	5.7		439128	12387	426741	131634	295107	265065	30042		>=99	2.8	96.6	29.8	66.8	60	6.8		499693	19383	480310	182035	298275	268211	30064		98.7	3.8	94.8	35.9	58.9	53	5.9		470645	13434	457211	158949	298262	268198	30064		>=99	2.8	96.6	33.6	63	56.6	6.3	
2022-06-19	11	Prince Edward Island	Île-du-Prince-Édouard	150361	5938	144423	61517	82906	69565	13341		88.1	3.5	84.6	36	48.6	40.8	7.8		132173	3924	128249	47005	81244	67966	13278		94.4	2.8	91.6	33.6	58	48.5	9.5		149949	5853	144096	61322	82774	69496	13278		91.8	3.6	88.2	37.5	50.7	42.5	8.1		141949	4301	137648	54874	82774	69496	13278		93.8	2.8	90.9	36.3	54.7	45.9	8.8	
2022-06-19	12	Nova Scotia	Nouvelle-Écosse	901462	44514	856948	325517	531431	458998	72433		88.4	4.4	84	31.9	52.1	45	7.1		803331	27772	775559	250623	524936	452512	72424		94.4	3.3	91.1	29.4	61.7	53.2	8.5		901462	44514	856948	325517	531431	458998	72433		92.2	4.6	87.6	33.3	54.3	46.9	7.4		857197	30732	826465	295051	531414	458981	72433		94.1	3.4	90.7	32.4	58.3	50.4	8	
2022-06-19	13	New Brunswick	Nouveau-Brunswick	700389	38229	662160	265942	396218	331101	65117		86.2	4.7	81.5	32.7	48.8	40.8	8		624765	26278	598487	211193	387294	322398	64896		92.8	3.9	88.9	31.4	57.5	47.9	9.6		699633	38085	661548	265774	395774	330878	64896		89.9	4.9	85	34.1	50.8	42.5	8.3		668331	28780	639551	243784	395767	330871	64896		92.4	4	88.4	33.7	54.7	45.7	9	
